paperID,1994,1995,1996,1997,1998,1999,2000,2001,2002
9409348,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409349,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409350,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409351,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409352,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409353,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409354,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409355,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409356,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409357,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409358,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409359,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409360,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409361,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409362,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409363,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409364,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409365,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409366,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409367,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409368,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409369,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409370,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409371,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409372,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409373,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409374,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409375,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409376,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409377,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409378,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409381,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409384,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409389,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409395,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409398,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409407,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409408,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409409,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409414,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409415,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409425,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409434,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409437,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409439,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409459,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9409464,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405244,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405249,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405256,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405262,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405264,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405268,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405279,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410211,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405373,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410213,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410220,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410221,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410227,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410229,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410231,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410234,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410236,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410244,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410245,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410246,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410247,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410248,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410249,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410250,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410251,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410252,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410253,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410254,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410255,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410256,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410257,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410258,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410259,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410260,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410261,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410262,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410263,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410264,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410265,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410266,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410267,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410268,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410269,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410270,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410271,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410272,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410273,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410274,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410275,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410276,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410277,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410278,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410279,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410280,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410281,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410282,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410283,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410284,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410285,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410286,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410287,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410288,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410289,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410291,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410292,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410293,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410294,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410295,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410296,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410297,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410298,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410299,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410300,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410301,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410302,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410303,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410304,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410305,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410306,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410307,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410308,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410309,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410310,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410311,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410312,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405393,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410313,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410314,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410315,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410316,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410317,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410318,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410319,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410320,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410321,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410322,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410323,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410324,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410325,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410326,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410327,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410328,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410329,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410330,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410331,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410332,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410333,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410334,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410335,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410336,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410337,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410338,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410339,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410340,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410341,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410342,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410343,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410344,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410345,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410346,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410347,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410348,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410349,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410350,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410351,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410352,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410353,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410354,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410355,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410356,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410357,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410358,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410359,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410360,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410361,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410362,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410363,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410364,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410365,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410366,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410367,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410368,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410369,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410370,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410371,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410372,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9405405,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410373,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410374,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410375,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410376,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410377,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410378,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410379,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410380,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410381,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410382,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410383,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410384,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410385,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410386,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410387,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410388,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410389,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410390,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410391,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
9410392,0.000348942,0.000159401,9.79E-05,6.86E-05,5.16E-05,4.07E-05,3.04E-05,2.35E-05,2.26E-05
